  0.36901901E+02  0.37488602E+02  0.37479900E+02  0.37506302E+02  0.37517300E+02
  0.37496101E+02  0.37259701E+02  0.37262798E+02  0.37261200E+02  0.37280499E+02
  0.36902699E+02  0.36898602E+02  0.36903801E+02  0.36900299E+02  0.36896400E+02
  0.36891899E+02  0.36898800E+02  0.36895599E+02  0.36905701E+02  0.36905201E+02
  0.36907200E+02  0.36907700E+02  0.36930401E+02  0.36953201E+02  0.36976200E+02
  0.36998798E+02  0.37029900E+02  0.37232601E+02  0.37203300E+02  0.37235001E+02
  0.37235401E+02  0.37062099E+02  0.37174900E+02  0.37149799E+02  0.37124699E+02
  0.37093201E+02  0.36897800E+02  0.36902401E+02  0.36913300E+02  0.36891701E+02
  0.36926899E+02  0.36942402E+02  0.36924500E+02  0.36982700E+02  0.36958199E+02
  0.36972000E+02  0.36993801E+02  0.37006401E+02  0.37010601E+02  0.37025101E+02
  0.37039299E+02  0.36957100E+02  0.36910500E+02  0.36922901E+02  0.36914001E+02
  0.36905201E+02  0.36917400E+02  0.37484600E+02  0.37470200E+02  0.37505299E+02
  0.37492401E+02  0.37237400E+02  0.37239300E+02  0.37249401E+02  0.36919998E+02
  0.36915001E+02  0.36915401E+02  0.36914501E+02  0.36915600E+02  0.36909401E+02
  0.36910999E+02  0.36912701E+02  0.36919899E+02  0.36919102E+02  0.36938900E+02
  0.36960300E+02  0.36982800E+02  0.37006699E+02  0.37035999E+02  0.37205502E+02
  0.37176102E+02  0.37208698E+02  0.37212502E+02  0.37065102E+02  0.37145802E+02
  0.37115002E+02  0.37091099E+02  0.36910400E+02  0.36916100E+02  0.36920300E+02
  0.36894402E+02  0.36901100E+02  0.36903198E+02  0.36904701E+02  0.36898499E+02
  0.36938900E+02  0.36952400E+02  0.36936298E+02  0.36982101E+02  0.36969700E+02
  0.36992500E+02  0.37001400E+02  0.37012001E+02  0.37022400E+02  0.37029400E+02
  0.36966400E+02  0.36924099E+02  0.36933998E+02  0.36926899E+02  0.36914902E+02
  0.36927200E+02  0.37459000E+02  0.37480801E+02  0.37469101E+02  0.37494099E+02
  0.37456402E+02  0.38720600E+02  0.38711201E+02  0.38719799E+02  0.36926498E+02
  0.37216202E+02  0.37218399E+02  0.36933201E+02  0.36927799E+02  0.36929600E+02
  0.36928600E+02  0.36926102E+02  0.36921101E+02  0.36925098E+02  0.36930901E+02
  0.36927101E+02  0.36933899E+02  0.36949600E+02  0.36968399E+02  0.36989399E+02
  0.37012001E+02  0.37040001E+02  0.37180500E+02  0.37151001E+02  0.37193501E+02
  0.37186401E+02  0.37066299E+02  0.37119999E+02  0.37090698E+02  0.36924500E+02
  0.36927502E+02  0.36935501E+02  0.36930500E+02  0.36931400E+02  0.36928799E+02
  0.36913799E+02  0.36910500E+02  0.36917999E+02  0.36922699E+02  0.36925800E+02
  0.36911400E+02  0.36903801E+02  0.36911098E+02  0.36916000E+02  0.36913799E+02
  0.36914200E+02  0.36962601E+02  0.36950298E+02  0.36946899E+02  0.36981201E+02
  0.36995201E+02  0.37005501E+02  0.37015999E+02  0.36997200E+02  0.36974800E+02
  0.36972000E+02  0.36938599E+02  0.36952099E+02  0.36938099E+02  0.36926701E+02
  0.36938499E+02  0.37441200E+02  0.37464401E+02  0.37478001E+02  0.37451801E+02
  0.38711700E+02  0.38711899E+02  0.38703701E+02  0.38699699E+02  0.38714802E+02
  0.36934101E+02  0.36937302E+02  0.37186501E+02  0.37200802E+02  0.36944302E+02
  0.36942699E+02  0.36940498E+02  0.36936699E+02  0.36940300E+02  0.36939999E+02
  0.36941399E+02  0.36945599E+02  0.36962502E+02  0.36959202E+02  0.36978600E+02
  0.36996899E+02  0.37017799E+02  0.37044998E+02  0.37175499E+02  0.37158401E+02
  0.37130402E+02  0.37165901E+02  0.37072300E+02  0.37101601E+02  0.36945000E+02
  0.36937599E+02  0.36940201E+02  0.36948399E+02  0.36938599E+02  0.36945499E+02
  0.36938301E+02  0.36934898E+02  0.36923801E+02  0.36923302E+02  0.36931801E+02
  0.36938499E+02  0.36925098E+02  0.36929401E+02  0.36915901E+02  0.36915298E+02
  0.36922699E+02  0.36926899E+02  0.36927399E+02  0.36963902E+02  0.36956799E+02
  0.36988201E+02  0.36999298E+02  0.36980202E+02  0.36978199E+02  0.36971401E+02
  0.36949699E+02  0.36959999E+02  0.36950199E+02  0.36939701E+02  0.36951302E+02
  0.37427601E+02  0.37440201E+02  0.37461498E+02  0.37450500E+02  0.37427898E+02
  0.38702400E+02  0.38701900E+02  0.38693501E+02  0.38706799E+02  0.36944901E+02
  0.36947399E+02  0.37172001E+02  0.37185101E+02  0.36957298E+02  0.36954899E+02
  0.36951302E+02  0.36952801E+02  0.36955101E+02  0.36955299E+02  0.36973499E+02
  0.36991199E+02  0.36987701E+02  0.37006901E+02  0.37025101E+02  0.37052700E+02
  0.37110901E+02  0.37160000E+02  0.37138699E+02  0.37147800E+02  0.37081799E+02
  0.36958401E+02  0.36950699E+02  0.36959099E+02  0.36954498E+02  0.36947102E+02
  0.36955700E+02  0.36946899E+02  0.36937000E+02  0.36936501E+02  0.36948502E+02
  0.36949001E+02  0.36938801E+02  0.36949299E+02  0.36929401E+02  0.36940601E+02
  0.36921299E+02  0.36929100E+02  0.36928699E+02  0.36936401E+02  0.36939899E+02
  0.36948200E+02  0.36968201E+02  0.36986900E+02  0.36977600E+02  0.36969501E+02
  0.36960400E+02  0.36959499E+02  0.36953899E+02  0.37412498E+02  0.37409500E+02
  0.37436600E+02  0.37448299E+02  0.37426102E+02  0.37417801E+02  0.38693501E+02
  0.38690102E+02  0.38692799E+02  0.38689701E+02  0.38701302E+02  0.36953300E+02
  0.36952099E+02  0.37158001E+02  0.37170601E+02  0.36970100E+02  0.36966999E+02
  0.36963600E+02  0.36966599E+02  0.36968399E+02  0.36966999E+02  0.36985401E+02
  0.37001598E+02  0.37019199E+02  0.37034698E+02  0.37015701E+02  0.37047401E+02
  0.37063702E+02  0.37093300E+02  0.37120899E+02  0.37106602E+02  0.37143299E+02
  0.37131599E+02  0.37077702E+02  0.36968800E+02  0.36959801E+02  0.36961300E+02
  0.36957001E+02  0.36966801E+02  0.36958401E+02  0.36959499E+02  0.36950500E+02
  0.36958900E+02  0.36961300E+02  0.36963100E+02  0.36951302E+02  0.36962299E+02
  0.36972698E+02  0.36931400E+02  0.36952301E+02  0.36941200E+02  0.36925701E+02
  0.36932098E+02  0.36941898E+02  0.36945000E+02  0.36946800E+02  0.36950802E+02
  0.36952599E+02  0.36959099E+02  0.36959801E+02  0.36964199E+02  0.36980598E+02
  0.36976700E+02  0.36970100E+02  0.36965500E+02  0.37398998E+02  0.37405602E+02
  0.37416500E+02  0.37436100E+02  0.37425301E+02  0.38681702E+02  0.38683899E+02
  0.38678799E+02  0.38682098E+02  0.38691700E+02  0.36961700E+02  0.37146500E+02
  0.37158699E+02  0.37134602E+02  0.36982498E+02  0.36979000E+02  0.36977600E+02
  0.36978802E+02  0.36979000E+02  0.36998100E+02  0.37013401E+02  0.37029499E+02
  0.37043701E+02  0.37057800E+02  0.37070999E+02  0.37094200E+02  0.37112000E+02
  0.37125198E+02  0.37082001E+02  0.36980099E+02  0.36972000E+02  0.36968498E+02
  0.36976601E+02  0.36968899E+02  0.36978100E+02  0.36969200E+02  0.36970100E+02
  0.36965900E+02  0.36971401E+02  0.36983200E+02  0.36964001E+02  0.36976002E+02
  0.36984402E+02  0.36940300E+02  0.36964001E+02  0.36952099E+02  0.36939701E+02
  0.36940601E+02  0.36945202E+02  0.36955002E+02  0.36958500E+02  0.36955700E+02
  0.36953602E+02  0.36953999E+02  0.36953602E+02  0.36957100E+02  0.36966702E+02
  0.36964699E+02  0.36970299E+02  0.36975399E+02  0.36980801E+02  0.36984200E+02
  0.36977402E+02  0.37395802E+02  0.37386101E+02  0.37402599E+02  0.37413601E+02
  0.37426601E+02  0.37372799E+02  0.38668999E+02  0.38671101E+02  0.38658600E+02
  0.38665699E+02  0.38672100E+02  0.38679501E+02  0.36973999E+02  0.37134800E+02
  0.37145802E+02  0.37122398E+02  0.37123798E+02  0.36995499E+02  0.36992901E+02
  0.36989498E+02  0.36991001E+02  0.36991600E+02  0.36991402E+02  0.37011002E+02
  0.37026199E+02  0.37041401E+02  0.37053902E+02  0.37068100E+02  0.37096500E+02
  0.37109798E+02  0.37081600E+02  0.36986198E+02  0.36984100E+02  0.36984600E+02
  0.36995399E+02  0.36981201E+02  0.36992500E+02  0.36980999E+02  0.36981499E+02
  0.36980499E+02  0.36994301E+02  0.36978500E+02  0.36994099E+02  0.36980701E+02
  0.36952202E+02  0.36973000E+02  0.36963100E+02  0.36953999E+02  0.36954102E+02
  0.36957500E+02  0.36969299E+02  0.36965698E+02  0.36966599E+02  0.36965302E+02
  0.36965801E+02  0.36966000E+02  0.36978600E+02  0.36981098E+02  0.36979801E+02
  0.36985600E+02  0.36992901E+02  0.36988998E+02  0.37387798E+02  0.37375198E+02
  0.37398800E+02  0.37415199E+02  0.37358601E+02  0.38657200E+02  0.38648102E+02
  0.38653198E+02  0.38659599E+02  0.38668900E+02  0.36993999E+02  0.37132599E+02
  0.37118999E+02  0.37110001E+02  0.37009602E+02  0.37002201E+02  0.37002201E+02
  0.37004501E+02  0.37003399E+02  0.37024700E+02  0.37039501E+02  0.37053299E+02
  0.37066799E+02  0.37095001E+02  0.37079300E+02  0.37024700E+02  0.37004601E+02
  0.36996799E+02  0.37006901E+02  0.37006901E+02  0.37003201E+02  0.36992699E+02
  0.37000000E+02  0.36993301E+02  0.36992100E+02  0.37005402E+02  0.37001801E+02
  0.37006802E+02  0.36993500E+02  0.36983501E+02  0.36965000E+02  0.36974602E+02
  0.36967400E+02  0.36967400E+02  0.36982899E+02  0.36978802E+02  0.36975601E+02
  0.36978100E+02  0.36984798E+02  0.36977402E+02  0.36977001E+02  0.36976501E+02
  0.36987000E+02  0.36993000E+02  0.36992699E+02  0.36995399E+02  0.36994301E+02
  0.37000999E+02  0.37357899E+02  0.37370300E+02  0.37386200E+02  0.37401901E+02
  0.37344002E+02  0.38636600E+02  0.38641399E+02  0.38640900E+02  0.38646500E+02
  0.38651299E+02  0.38657001E+02  0.38647099E+02  0.38656300E+02  0.37007301E+02
  0.37120800E+02  0.37111198E+02  0.37099800E+02  0.37017399E+02  0.37012199E+02
  0.37017899E+02  0.37015400E+02  0.37039398E+02  0.37054199E+02  0.37068401E+02
  0.37084999E+02  0.37033600E+02  0.37017899E+02  0.37011101E+02  0.37019798E+02
  0.37018902E+02  0.37019001E+02  0.37013901E+02  0.37007000E+02  0.37005501E+02
  0.37015202E+02  0.37013699E+02  0.37007900E+02  0.37031898E+02  0.37019798E+02
  0.36997398E+02  0.36986698E+02  0.36978901E+02  0.36979099E+02  0.36990101E+02
  0.36988400E+02  0.36991699E+02  0.37002399E+02  0.36990200E+02  0.36986000E+02
  0.36991100E+02  0.36999500E+02  0.36994801E+02  0.36988300E+02  0.36988800E+02
  0.36999401E+02  0.36998199E+02  0.37006100E+02  0.37008598E+02  0.37359001E+02
  0.37350498E+02  0.37340099E+02  0.37367401E+02  0.37377300E+02  0.37387100E+02
  0.37329102E+02  0.37996799E+02  0.38003502E+02  0.38628101E+02  0.38625801E+02
  0.38632999E+02  0.38638901E+02  0.38639599E+02  0.38644100E+02  0.38639999E+02
  0.38638199E+02  0.38636002E+02  0.38646301E+02  0.37020699E+02  0.37106998E+02
  0.37115200E+02  0.37095200E+02  0.37029499E+02  0.37024399E+02  0.37027699E+02
  0.37047798E+02  0.37062901E+02  0.37077400E+02  0.37042801E+02  0.37030499E+02
  0.37023499E+02  0.37033100E+02  0.37028801E+02  0.37026299E+02  0.37033600E+02
  0.37027000E+02  0.37022598E+02  0.37020401E+02  0.37010300E+02  0.37044399E+02
  0.37021000E+02  0.37043301E+02  0.37032001E+02  0.37000900E+02  0.36993500E+02
  0.36996601E+02  0.37007900E+02  0.37009602E+02  0.37005501E+02  0.36999599E+02
  0.36997002E+02  0.37003201E+02  0.37006100E+02  0.36999401E+02  0.37001202E+02
  0.37013500E+02  0.37011101E+02  0.37015701E+02  0.37331699E+02  0.37360199E+02
  0.37347698E+02  0.37374001E+02  0.37315601E+02  0.37987999E+02  0.37991699E+02
  0.38003799E+02  0.38620899E+02  0.38617802E+02  0.38616798E+02  0.38625401E+02
  0.38612999E+02  0.38626701E+02  0.38625099E+02  0.38629002E+02  0.38626701E+02
  0.38632401E+02  0.37033600E+02  0.37110500E+02  0.37102200E+02  0.37084900E+02
  0.37038502E+02  0.37039200E+02  0.37056900E+02  0.37070702E+02  0.37050900E+02
  0.37043701E+02  0.37035999E+02  0.37055599E+02  0.37047798E+02  0.37040501E+02
  0.37036301E+02  0.37038399E+02  0.37032299E+02  0.37106602E+02  0.37023300E+02
  0.37056400E+02  0.37052898E+02  0.37033600E+02  0.37043800E+02  0.37009800E+02
  0.37017899E+02  0.37016899E+02  0.37019402E+02  0.37016800E+02  0.37008801E+02
  0.37011398E+02  0.37008202E+02  0.37015900E+02  0.37010899E+02  0.37009800E+02
  0.37024300E+02  0.37026600E+02  0.37318401E+02  0.37330601E+02  0.37343300E+02
  0.37359501E+02  0.37300701E+02  0.37982101E+02  0.37973000E+02  0.37989799E+02
  0.37980701E+02  0.37993801E+02  0.38606300E+02  0.38601700E+02  0.38610901E+02
  0.38619400E+02  0.38616100E+02  0.38612999E+02  0.38614899E+02  0.38615200E+02
  0.37063801E+02  0.37046101E+02  0.37080601E+02  0.37097801E+02  0.37091499E+02
  0.37051998E+02  0.37065201E+02  0.37078999E+02  0.37055801E+02  0.37067200E+02
  0.37047600E+02  0.37057701E+02  0.37049099E+02  0.37045200E+02  0.37049000E+02
  0.37103100E+02  0.37035702E+02  0.37071899E+02  0.37064400E+02  0.37056400E+02
  0.37046398E+02  0.37026299E+02  0.37028702E+02  0.37028301E+02  0.37029701E+02
  0.37022900E+02  0.37025700E+02  0.37024899E+02  0.37025902E+02  0.37037701E+02
  0.37040001E+02  0.37042702E+02  0.37315300E+02  0.37327702E+02  0.37344799E+02
  0.37303200E+02  0.37287300E+02  0.37972900E+02  0.37974800E+02  0.37984100E+02
  0.37990700E+02  0.38589802E+02  0.38590500E+02  0.38583500E+02  0.38596100E+02
  0.38599300E+02  0.38606499E+02  0.38602798E+02  0.38601002E+02  0.38597500E+02
  0.37079899E+02  0.37077599E+02  0.37057598E+02  0.37092899E+02  0.37066101E+02
  0.37079300E+02  0.37067600E+02  0.37078701E+02  0.37072800E+02  0.37059399E+02
  0.37067501E+02  0.37063801E+02  0.37061298E+02  0.37100300E+02  0.37048901E+02
  0.37087799E+02  0.37075901E+02  0.37069500E+02  0.37059700E+02  0.37039501E+02
  0.37040501E+02  0.37040100E+02  0.37037601E+02  0.37040298E+02  0.37040401E+02
  0.37050800E+02  0.37055500E+02  0.37051498E+02  0.37274399E+02  0.37315498E+02
  0.37332298E+02  0.37299999E+02  0.37288502E+02  0.37284698E+02  0.37276402E+02
  0.37964600E+02  0.37968498E+02  0.37979301E+02  0.37958302E+02  0.38577599E+02
  0.38574200E+02  0.38574200E+02  0.38585602E+02  0.38587101E+02  0.38591702E+02
  0.38588799E+02  0.38580200E+02  0.37089199E+02  0.37089100E+02  0.37069500E+02
  0.37091702E+02  0.37078201E+02  0.37079102E+02  0.37086800E+02  0.37082699E+02
  0.37072300E+02  0.37078800E+02  0.37075401E+02  0.37100601E+02  0.37099602E+02
  0.37062302E+02  0.37095402E+02  0.37084499E+02  0.37073601E+02  0.37052101E+02
  0.37052898E+02  0.37054001E+02  0.37052898E+02  0.37055698E+02  0.37063801E+02
  0.37068001E+02  0.37065701E+02  0.37264900E+02  0.37274200E+02  0.37307701E+02
  0.37318901E+02  0.37296600E+02  0.37286499E+02  0.37265301E+02  0.37946400E+02
  0.37950901E+02  0.37963600E+02  0.37940102E+02  0.38564899E+02  0.38563000E+02
  0.38573399E+02  0.38561699E+02  0.38575001E+02  0.38577099E+02  0.38566200E+02
  0.37100201E+02  0.37111401E+02  0.37099201E+02  0.37081600E+02  0.37092701E+02
  0.37089600E+02  0.37096802E+02  0.37093601E+02  0.37086102E+02  0.37090099E+02
  0.37104301E+02  0.37110401E+02  0.37075600E+02  0.37102699E+02  0.37087898E+02
  0.37064800E+02  0.37066002E+02  0.37068802E+02  0.37067699E+02  0.37070400E+02
  0.37076698E+02  0.37079800E+02  0.37081902E+02  0.37252701E+02  0.37242199E+02
  0.37281101E+02  0.37275200E+02  0.37306499E+02  0.37288101E+02  0.37295399E+02
  0.37262001E+02  0.37930302E+02  0.37942402E+02  0.37950600E+02  0.37931301E+02
  0.38540401E+02  0.38553299E+02  0.38553501E+02  0.38561100E+02  0.38563702E+02
  0.38554901E+02  0.38553001E+02  0.37111000E+02  0.37123299E+02  0.37122898E+02
  0.37109699E+02  0.37095501E+02  0.37100201E+02  0.37107700E+02  0.37104801E+02
  0.37101200E+02  0.37109402E+02  0.37124901E+02  0.37115101E+02  0.37110001E+02
  0.37088299E+02  0.37099602E+02  0.37077900E+02  0.37079498E+02  0.37083099E+02
  0.37081799E+02  0.37081600E+02  0.37089699E+02  0.37137299E+02  0.37094398E+02
  0.37093300E+02  0.37096699E+02  0.37252800E+02  0.37231300E+02  0.37244301E+02
  0.37268799E+02  0.37283001E+02  0.37275902E+02  0.37292999E+02  0.37262100E+02
  0.37921398E+02  0.37918301E+02  0.37921200E+02  0.37941299E+02  0.37930099E+02
  0.38511902E+02  0.38526600E+02  0.38513199E+02  0.38539200E+02  0.38530201E+02
  0.38547199E+02  0.38543900E+02  0.38548000E+02  0.38542702E+02  0.38494301E+02
  0.37122002E+02  0.37136398E+02  0.37149399E+02  0.37135201E+02  0.37134102E+02
  0.37120701E+02  0.37110699E+02  0.37118801E+02  0.37115501E+02  0.37116901E+02
  0.37125401E+02  0.37117599E+02  0.37110802E+02  0.37101002E+02  0.37091599E+02
  0.37093601E+02  0.37094501E+02  0.37094101E+02  0.37103401E+02  0.37150501E+02
  0.37138199E+02  0.37106602E+02  0.37103401E+02  0.37108002E+02  0.37108398E+02
  0.37220402E+02  0.37231602E+02  0.37223999E+02  0.37228500E+02  0.37255501E+02
  0.37242298E+02  0.37249001E+02  0.37270100E+02  0.37281101E+02  0.37262402E+02
  0.37908600E+02  0.37916199E+02  0.37930500E+02  0.38500198E+02  0.38487701E+02
  0.38519199E+02  0.38505402E+02  0.38527199E+02  0.38532200E+02  0.38533501E+02
  0.38478100E+02  0.37164101E+02  0.37162701E+02  0.37133099E+02  0.37151600E+02
  0.37162601E+02  0.37147099E+02  0.37145100E+02  0.37132301E+02  0.37125099E+02
  0.37130501E+02  0.37131500E+02  0.37125198E+02  0.37114899E+02  0.37105301E+02
  0.37106201E+02  0.37106300E+02  0.37117001E+02  0.37133099E+02  0.37152802E+02
  0.37142601E+02  0.37118198E+02  0.37119701E+02  0.37114201E+02  0.37108200E+02
  0.37116001E+02  0.37121101E+02  0.37123402E+02  0.37221298E+02  0.37214802E+02
  0.37230099E+02  0.37231098E+02  0.37237099E+02  0.37233299E+02  0.37256599E+02
  0.37248299E+02  0.37266899E+02  0.37905602E+02  0.37899200E+02  0.37902802E+02
